name,price,speed,modules,price_per_gb,color,first_word_latency,cas_latency,ram_type,speed_mhz,num_sticks,gb_per_stick,capacity_gb
ADATA XPG SPECTRIX D60G 16 GB,,"4,3600","2,8",,Black,7.778,14.0,DDR4,3600,2,8,16
Silicon Power SU016GBLFU240BD2AH 16 GB,,"4,2400","2,8",,Black / Red,14.167,17.0,DDR4,2400,2,8,16
Silicon Power SP016GXLZU320BDAAD 16 GB,,"4,3200","2,8",,Black / Silver,10.0,16.0,DDR4,3200,2,8,16
OLOy MD4U1630160DHKQA 64 GB,,"4,3000","4,16",,Black,10.667,16.0,DDR4,3000,4,16,64
Mushkin Redline 32 GB,,"4,3000","2,16",,Red,12.0,18.0,DDR4,3000,2,16,32
Neo Forza NMUD480E82-3200DB21 16 GB,,"4,3200","2,8",,Black,10.0,16.0,DDR4,3200,2,8,16
Neo Forza FAYE 16 GB,,"4,3200","2,8",,Black,10.0,16.0,DDR4,3200,2,8,16
TEAMGROUP T-Force Vulcan Z 32 GB,,"4,3200","1,32",,Red / Black,10.0,16.0,DDR4,3200,1,32,32
G.Skill Trident Z 64 GB,,"4,3600","4,16",,Black,9.444,17.0,DDR4,3600,4,16,64
Silicon Power SP016GXLZU360BDAAD 16 GB,,"4,3600","2,8",,Black / Red,10.0,18.0,DDR4,3600,2,8,16
G.Skill Trident Z Royal 64 GB,,"4,3600","2,32",,Gold,8.889,16.0,DDR4,3600,2,32,64
G.Skill Trident Z Royal 32 GB,,"4,4000","2,16",,Gold,8.5,17.0,DDR4,4000,2,16,32
G.Skill Trident Z Neo 32 GB,,"4,3800","4,8",,Black / Silver,9.474,18.0,DDR4,3800,4,8,32
Kingston KSM29RD4/64HAR 64 GB,,"4,2933","1,64",,Unknown,14.32,21.0,DDR4,2933,1,64,64
Kingston KSM26RS8/16MEI 16 GB,238.0,"4,2666","1,16",14.875,Unknown,14.254,19.0,DDR4,2666,1,16,16
Kingston HyperX Fury 64 GB,,"4,3000","4,16",,Black,10.667,16.0,DDR4,3000,4,16,64
Kingston HyperX 128 GB,,"4,3600","4,32",,Black,10.0,18.0,DDR4,3600,4,32,128
Kingston HyperX Fury 64 GB,,"4,3466","4,16",,Black,9.81,17.0,DDR4,3466,4,16,64
Kingston HyperX Predator RGB 256 GB,,"4,3200","8,32",,Black,10.0,16.0,DDR4,3200,8,32,256
Apacer AU 4 GB,,"4,2666","1,4",,Black,14.254,19.0,DDR4,2666,1,4,4
Apacer AU 16 GB,,"4,2133","1,16",,Black,14.065,15.0,DDR4,2133,1,16,16
Apacer AS 16 GB,,"4,2666","1,16",,Black,14.254,19.0,DDR4,2666,1,16,16
Apacer AS 8 GB,,"4,2666","1,8",,Black,14.254,19.0,DDR4,2666,1,8,8
Apacer AS 4 GB,,"4,2666","1,4",,Black,14.254,19.0,DDR4,2666,1,4,4
Apacer AS 16 GB,,"4,2400","1,16",,Black,14.167,17.0,DDR4,2400,1,16,16
Apacer AS 8 GB,,"4,2400","1,8",,Black,14.167,17.0,DDR4,2400,1,8,8
Apacer AS 4 GB,,"4,2400","1,4",,Black,14.167,17.0,DDR4,2400,1,4,4
Apacer AS 16 GB,,"4,2133","1,16",,Black,14.065,15.0,DDR4,2133,1,16,16
Apacer AS 4 GB,,"4,2133","1,4",,Black,14.065,15.0,DDR4,2133,1,4,4
Apacer AS 8 GB,,"4,3200","1,8",,Black,13.75,22.0,DDR4,3200,1,8,8
Neo Forza NMUD340D81-1600CA10 4 GB,,"3,1600","1,4",,Unknown,13.75,11.0,DDR3,1600,1,4,4
Neo Forza MARS 64 GB,,"4,3000","2,32",,Gray / Black,10.0,15.0,DDR4,3000,2,32,64
Neo Forza FAYE 16 GB,,"4,3000","1,16",,Silver / Black,10.0,15.0,DDR4,3000,1,16,16
Neo Forza FAYE 64 GB,,"4,3000","2,32",,Silver / Black,10.0,15.0,DDR4,3000,2,32,64
Neo Forza FAYE 64 GB,,"4,3200","2,32",,Silver / Black,10.0,16.0,DDR4,3200,2,32,64
Neo Forza FAYE 16 GB,,"4,3600","1,16",,Silver / Black,10.0,18.0,DDR4,3600,1,16,16
Neo Forza FAYE 16 GB,,"4,4400","2,8",,Black / Silver,8.636,19.0,DDR4,4400,2,8,16
TEAMGROUP T-Force Dark Z 32 GB,,"4,3200","1,32",,Black,10.0,16.0,DDR4,3200,1,32,32
TEAMGROUP T-Force Dark Z 64 GB,,"4,3200","2,32",,Gray,10.0,16.0,DDR4,3200,2,32,64
TEAMGROUP T-Force Dark Z 32 GB,,"4,3200","1,32",,Red,10.0,16.0,DDR4,3200,1,32,32
TEAMGROUP T-Force Dark Z 64 GB,,"4,3200","2,32",,Red,10.0,16.0,DDR4,3200,2,32,64
GeIL Orion AMD Edition 32 GB,,"4,3000","2,16",,Red,10.667,16.0,DDR4,3000,2,16,32
Silicon Power SU016GBLFU266BD2J6 16 GB,,"4,2666","2,8",,Gray,14.254,19.0,DDR4,2666,2,8,16
Silicon Power SU032GBSFU266B22AB 32 GB,,"4,2666","2,16",,Black,14.254,19.0,DDR4,2666,2,16,32
Silicon Power SP016GBLTU160ND2J7 16 GB,,"3,1600","2,8",,Gray,13.75,11.0,DDR3,1600,2,8,16
Silicon Power XPOWER Turbine RGB 32 GB,,"4,3200","2,16",,Black,10.0,16.0,DDR4,3200,2,16,32
Silicon Power SP016GLSTU160N22IP 16 GB,,"3,1600","2,8",,Green,13.75,11.0,DDR3,1600,2,8,16
Silicon Power SP016GBSFU266B22 16 GB,,"4,2666","2,8",,Black,14.254,19.0,DDR4,2666,2,8,16
Kingston HyperX Predator RGB 16 GB,,"4,3600","2,8",,Black / Silver,9.444,17.0,DDR4,3600,2,8,16
GeIL Polaris RGB 32 GB,,"5,4800","2,16",,Black,16.667,40.0,DDR5,4800,2,16,32
G.Skill Trident Z5 32 GB,,"5,5600","2,16",,Silver / Black,14.286,40.0,DDR5,5600,2,16,32
G.Skill Trident Z5 32 GB,,"5,5600","2,16",,Black / Silver,14.286,40.0,DDR5,5600,2,16,32
Acer Predator Apollo RGB 16 GB,,"4,3600","2,8",,Silver / Black,7.778,14.0,DDR4,3600,2,8,16
Acer Predator Apollo RGB 32 GB,,"4,4000","2,16",,Silver / Black,8.5,17.0,DDR4,4000,2,16,32
Acer Predator Apollo RGB 64 GB,,"4,3600","2,32",,Silver / Black,10.0,18.0,DDR4,3600,2,32,64
Acer Predator Talos 32 GB,,"4,3200","2,16",,White / Black,10.0,16.0,DDR4,3200,2,16,32
Acer Predator Talos 16 GB,,"4,3000","2,8",,White / Black,10.667,16.0,DDR4,3000,2,8,16
Acer Predator Talos 8 GB,,"4,2666","1,8",,White / Black,13.503,18.0,DDR4,2666,1,8,8
Acer Predator Talos 8 GB,,"4,3000","1,8",,White / Black,10.667,16.0,DDR4,3000,1,8,8
Acer Predator Talos 8 GB,,"4,3200","1,8",,White / Black,10.0,16.0,DDR4,3200,1,8,8
Acer Predator Talos 8 GB,,"4,3200","1,8",,White / Black,8.75,14.0,DDR4,3200,1,8,8
Acer Predator Talos 8 GB,,"4,3600","1,8",,White / Black,10.0,18.0,DDR4,3600,1,8,8
Acer Predator Talos 8 GB,,"4,3600","1,8",,White / Black,8.889,16.0,DDR4,3600,1,8,8
Acer Predator Talos 16 GB,,"4,2666","1,16",,White / Black,13.503,18.0,DDR4,2666,1,16,16
Acer Predator Talos 16 GB,,"4,3000","1,16",,White / Black,10.667,16.0,DDR4,3000,1,16,16
Acer Predator Talos 16 GB,,"4,3200","2,8",,White / Black,8.75,14.0,DDR4,3200,2,8,16
Acer Predator Talos 16 GB,,"4,3600","1,16",,White / Black,10.0,18.0,DDR4,3600,1,16,16
Acer Predator Talos 16 GB,,"4,3600","2,8",,White / Black,8.889,16.0,DDR4,3600,2,8,16
Acer Predator Talos 32 GB,,"4,3000","2,16",,White / Black,10.667,16.0,DDR4,3000,2,16,32
Acer Predator Talos 32 GB,,"4,3200","1,32",,White / Black,10.0,16.0,DDR4,3200,1,32,32
Acer Predator Talos 32 GB,,"4,3600","2,16",,White / Black,10.0,18.0,DDR4,3600,2,16,32
Acer Predator Talos 32 GB,,"4,3600","2,16",,White / Black,8.889,16.0,DDR4,3600,2,16,32
Acer Predator Talos 64 GB,,"4,3200","2,32",,White / Black,10.0,16.0,DDR4,3200,2,32,64
G.Skill Trident Z Royal Elite 64 GB,,"4,3600","4,16",,Silver,7.778,14.0,DDR4,3600,4,16,64
G.Skill Trident Z Royal Elite 16 GB,,"4,3600","2,8",,Gold,7.778,14.0,DDR4,3600,2,8,16
G.Skill Trident Z Royal Elite 32 GB,,"4,3600","4,8",,Gold,8.889,16.0,DDR4,3600,4,8,32
G.Skill Trident Z Royal Elite 16 GB,,"4,4000","2,8",,Gold,7.0,14.0,DDR4,4000,2,8,16
G.Skill Trident Z Royal Elite 64 GB,,"4,4266","2,32",,Silver,8.908,19.0,DDR4,4266,2,32,64
G.Skill Trident Z Royal Elite 16 GB,,"4,4800","2,8",,Gold,7.917,19.0,DDR4,4800,2,8,16
G.Skill Trident Z Royal Elite 16 GB,,"4,4800","2,8",,Gold,8.333,20.0,DDR4,4800,2,8,16
G.Skill Trident Z Royal Elite 16 GB,,"4,4600","2,8",,Silver,8.696,20.0,DDR4,4600,2,8,16
G.Skill Trident Z Royal Elite 16 GB,,"4,4600","2,8",,Gold,8.696,20.0,DDR4,4600,2,8,16
G.Skill Trident Z Royal Elite 16 GB,,"4,4800","2,8",,Silver,7.917,19.0,DDR4,4800,2,8,16
G.Skill Trident Z Royal Elite 16 GB,,"4,5066","2,8",,Silver,7.896,20.0,DDR4,5066,2,8,16
G.Skill Trident Z Royal Elite 16 GB,,"4,5066","2,8",,Gold,7.896,20.0,DDR4,5066,2,8,16
G.Skill Trident Z Royal 32 GB,,"4,4400","2,16",,Gold,8.636,19.0,DDR4,4400,2,16,32
G.Skill Trident Z Royal 16 GB,,"4,4400","2,8",,Silver,8.182,18.0,DDR4,4400,2,8,16
G.Skill Trident Z Royal 64 GB,,"4,3600","4,16",,Silver,7.778,14.0,DDR4,3600,4,16,64
G.Skill F4-3600C14Q2-128GTRGA 128 GB,,"4,3600","8,16",,Gold,7.778,14.0,DDR4,3600,8,16,128
G.Skill Trident Z Royal 16 GB,,"4,4000","2,8",,Silver,8.0,16.0,DDR4,4000,2,8,16
G.Skill Trident Z Royal 16 GB,,"4,4800","2,8",,Gold,7.917,19.0,DDR4,4800,2,8,16
OLOy Blade RGB 32 GB,,"4,3200","2,16",,Silver,8.75,14.0,DDR4,3200,2,16,32
OLOy Blade RGB 16 GB,,"4,4000","2,8",,Silver,7.5,15.0,DDR4,4000,2,8,16
V-Color Manta XPrism RGB 32 GB,,"5,5600","2,16",,Black,12.857,36.0,DDR5,5600,2,16,32
V-Color Manta XPrism RGB 32 GB,,"5,6200","2,16",,Black,11.613,36.0,DDR5,6200,2,16,32
G.Skill Ripjaws V 16 GB,,"4,4266","2,8",,Black,8.908,19.0,DDR4,4266,2,8,16
G.Skill Trident Z Royal Elite 128 GB,,"4,3600","8,16",,Gold,7.778,14.0,DDR4,3600,8,16,128
G.Skill Trident Z Royal Elite 32 GB,,"4,4000","2,16",,Gold,9.0,18.0,DDR4,4000,2,16,32
G.Skill Trident Z Royal 256 GB,,"4,2666","8,32",,Gold,14.254,19.0,DDR4,2666,8,32,256
G.Skill Trident Z Royal 256 GB,,"4,2666","8,32",,Silver,14.254,19.0,DDR4,2666,8,32,256
G.Skill Trident Z Royal 128 GB,,"4,3200","4,32",,Silver,8.75,14.0,DDR4,3200,4,32,128
G.Skill Trident Z Royal 128 GB,,"4,2666","4,32",,Silver,14.254,19.0,DDR4,2666,4,32,128
G.Skill Trident Z Royal 128 GB,,"4,2666","4,32",,Gold,14.254,19.0,DDR4,2666,4,32,128
G.Skill Trident Z Royal 64 GB,,"4,2666","2,32",,Silver,14.254,19.0,DDR4,2666,2,32,64
G.Skill Trident Z Royal 32 GB,,"4,4266","2,16",,Gold,8.908,19.0,DDR4,4266,2,16,32
G.Skill Trident Z Royal 64 GB,,"4,2666","2,32",,Gold,14.254,19.0,DDR4,2666,2,32,64
G.Skill Trident Z Royal 16 GB,,"4,5066","2,8",,Gold,7.896,20.0,DDR4,5066,2,8,16
G.Skill Trident Z Neo 32 GB,,"4,3600","4,8",,Black / White,7.778,14.0,DDR4,3600,4,8,32
G.Skill Trident Z Neo 64 GB,,"4,3600","8,8",,Black / White,7.778,14.0,DDR4,3600,8,8,64
G.Skill Trident Z Neo 16 GB,,"4,4000","2,8",,Black / White,7.0,14.0,DDR4,4000,2,8,16
G.Skill TridentZ RGB 64 GB,,"4,3600","8,8",,Black,7.778,14.0,DDR4,3600,8,8,64
Corsair Dominator Platinum RGB 16 GB,,"4,3200","2,8",,Black,10.0,16.0,DDR4,3200,2,8,16
Corsair Vengeance LPX 128 GB,,"4,3200","8,16",,Black,10.0,16.0,DDR4,3200,8,16,128
Corsair Vengeance LPX 16 GB,,"4,4000","2,8",,Red,9.0,18.0,DDR4,4000,2,8,16
HP V10 RGB 32 GB,,"4,3600","2,16",,Silver / Black,7.778,14.0,DDR4,3600,2,16,32
Kingston Fury Renegade RGB 8 GB,,"4,3200","1,8",,Black,10.0,16.0,DDR4,3200,1,8,8
Kingston FURY Renegade 16 GB,,"4,3200","1,16",,Black,10.0,16.0,DDR4,3200,1,16,16
Kingston FURY 16 GB,,"4,3466","1,16",,Black,9.81,17.0,DDR4,3466,1,16,16
Kingston FURY 16 GB,,"4,2400","1,16",,Black,12.5,15.0,DDR4,2400,1,16,16
Kingston FURY 64 GB,,"4,2400","4,16",,Black,12.5,15.0,DDR4,2400,4,16,64
GeIL Orion RGB AMD Edition 32 GB,,"4,2666","1,32",,Red,14.254,19.0,DDR4,2666,1,32,32
GeIL Orion RGB AMD Edition 16 GB,,"4,2666","1,16",,Red,14.254,19.0,DDR4,2666,1,16,16
GeIL Orion RGB AMD Edition 8 GB,,"4,2666","1,8",,Red,14.254,19.0,DDR4,2666,1,8,8
GeIL Orion RGB AMD Edition 32 GB,,"4,3200","1,32",,Red,10.0,16.0,DDR4,3200,1,32,32
GeIL Orion RGB AMD Edition 8 GB,,"4,3200","1,8",,Red,10.0,16.0,DDR4,3200,1,8,8
GeIL Orion RGB AMD Edition 32 GB,,"4,3200","1,32",,Red,13.75,22.0,DDR4,3200,1,32,32
GeIL Orion RGB AMD Edition 16 GB,,"4,3200","1,16",,Red,13.75,22.0,DDR4,3200,1,16,16
GeIL Orion RGB AMD Edition 8 GB,,"4,3200","1,8",,Red,13.75,22.0,DDR4,3200,1,8,8
GeIL Orion RGB AMD Edition 32 GB,,"4,3200","1,32",,Red,11.25,18.0,DDR4,3200,1,32,32
GeIL Orion RGB AMD Edition 16 GB,,"4,3200","1,16",,Red,11.25,18.0,DDR4,3200,1,16,16
GeIL Orion RGB AMD Edition 8 GB,,"4,4000","1,8",,Red,9.0,18.0,DDR4,4000,1,8,8
GeIL Orion RGB AMD Edition 32 GB,,"4,3600","1,32",,Red,10.0,18.0,DDR4,3600,1,32,32
GeIL Orion RGB AMD Edition 16 GB,,"4,3600","1,16",,Red,10.0,18.0,DDR4,3600,1,16,16
GeIL Orion RGB AMD Edition 8 GB,,"4,3600","1,8",,Red,10.0,18.0,DDR4,3600,1,8,8
GeIL Orion RGB AMD Edition 32 GB,,"4,2666","1,32",,Gray,14.254,19.0,DDR4,2666,1,32,32
GeIL Orion RGB AMD Edition 16 GB,,"4,2666","1,16",,Gray,14.254,19.0,DDR4,2666,1,16,16
GeIL Orion RGB AMD Edition 16 GB,,"4,3200","1,16",,Gray,10.0,16.0,DDR4,3200,1,16,16
GeIL Orion RGB AMD Edition 8 GB,,"4,3200","1,8",,Gray,10.0,16.0,DDR4,3200,1,8,8
GeIL Orion RGB AMD Edition 16 GB,,"4,3000","1,16",,Gray,10.667,16.0,DDR4,3000,1,16,16
GeIL Orion RGB AMD Edition 32 GB,,"4,3200","1,32",,Gray,10.0,16.0,DDR4,3200,1,32,32
GeIL Orion RGB AMD Edition 32 GB,,"4,3200","1,32",,Gray,11.25,18.0,DDR4,3200,1,32,32
GeIL Orion RGB AMD Edition 16 GB,,"4,3200","1,16",,Gray,11.25,18.0,DDR4,3200,1,16,16
GeIL Orion RGB AMD Edition 32 GB,,"4,3200","1,32",,Gray,13.75,22.0,DDR4,3200,1,32,32
GeIL Orion RGB AMD Edition 16 GB,,"4,3200","1,16",,Gray,13.75,22.0,DDR4,3200,1,16,16
GeIL Orion RGB AMD Edition 8 GB,,"4,3200","1,8",,Gray,13.75,22.0,DDR4,3200,1,8,8
GeIL Orion RGB AMD Edition 16 GB,,"4,4000","1,16",,Gray,9.0,18.0,DDR4,4000,1,16,16
GeIL Orion RGB AMD Edition 8 GB,,"4,4000","1,8",,Gray,9.0,18.0,DDR4,4000,1,8,8
GeIL Orion RGB AMD Edition 32 GB,,"4,3600","1,32",,Gray,10.0,18.0,DDR4,3600,1,32,32
GeIL Orion RGB AMD Edition 16 GB,,"4,3600","1,16",,Gray,10.0,18.0,DDR4,3600,1,16,16
GeIL Orion RGB AMD Edition 8 GB,,"4,3600","1,8",,Gray,10.0,18.0,DDR4,3600,1,8,8
GeIL Orion RGB AMD Edition 16 GB,,"4,3600","2,8",,Red,10.0,18.0,DDR4,3600,2,8,16
GeIL Orion RGB AMD Edition 32 GB,,"4,3200","2,16",,Red,11.25,18.0,DDR4,3200,2,16,32
GeIL Orion RGB AMD Edition 32 GB,,"4,3000","2,16",,Red,10.667,16.0,DDR4,3000,2,16,32
GeIL Orion RGB AMD Edition 64 GB,,"4,2666","2,32",,Red,14.254,19.0,DDR4,2666,2,32,64
GeIL Orion RGB AMD Edition 32 GB,,"4,2666","2,16",,Red,14.254,19.0,DDR4,2666,2,16,32
GeIL Orion RGB AMD Edition 16 GB,,"4,2666","2,8",,Red,14.254,19.0,DDR4,2666,2,8,16
GeIL Orion RGB AMD Edition 16 GB,,"4,3000","2,8",,Red,10.667,16.0,DDR4,3000,2,8,16
GeIL Orion RGB AMD Edition 64 GB,,"4,3200","2,32",,Red,11.25,18.0,DDR4,3200,2,32,64
GeIL Orion RGB AMD Edition 16 GB,,"4,3200","2,8",,Red,13.75,22.0,DDR4,3200,2,8,16
GeIL Orion RGB AMD Edition 64 GB,,"4,3200","2,32",,Red,13.75,22.0,DDR4,3200,2,32,64
GeIL Orion RGB AMD Edition 32 GB,,"4,3200","2,16",,Red,13.75,22.0,DDR4,3200,2,16,32
GeIL Orion RGB AMD Edition 64 GB,,"4,3200","2,32",,Red,10.0,16.0,DDR4,3200,2,32,64
GeIL Orion RGB AMD Edition 16 GB,,"4,2666","2,8",,Red,12.003,16.0,DDR4,2666,2,8,16
GeIL Orion RGB AMD Edition 16 GB,,"4,3200","2,8",,Red,10.0,16.0,DDR4,3200,2,8,16
GeIL Orion RGB AMD Edition 16 GB,,"4,4000","2,8",,Red,8.0,16.0,DDR4,4000,2,8,16
GeIL Orion RGB AMD Edition 64 GB,,"4,3600","2,32",,Red,10.0,18.0,DDR4,3600,2,32,64
GeIL Orion RGB AMD Edition 16 GB,,"4,4400","2,8",,Red,8.636,19.0,DDR4,4400,2,8,16
GeIL Orion RGB AMD Edition 16 GB,,"4,4400","2,8",,Red,8.182,18.0,DDR4,4400,2,8,16
GeIL Orion RGB AMD Edition 32 GB,,"4,4266","2,16",,Red,8.439,18.0,DDR4,4266,2,16,32
GeIL Orion RGB AMD Edition 16 GB,,"4,4266","2,8",,Red,8.439,18.0,DDR4,4266,2,8,16
GeIL Orion RGB AMD Edition 64 GB,,"4,4000","2,32",,Red,9.0,18.0,DDR4,4000,2,32,64
GeIL Orion RGB AMD Edition 16 GB,,"4,4000","2,8",,Red,9.0,18.0,DDR4,4000,2,8,16
GeIL Orion RGB AMD Edition 64 GB,,"4,2666","2,32",,Gray,14.254,19.0,DDR4,2666,2,32,64
GeIL Orion RGB AMD Edition 32 GB,,"4,2666","2,16",,Gray,14.254,19.0,DDR4,2666,2,16,32
GeIL Orion RGB AMD Edition 64 GB,,"4,3200","2,32",,Gray,11.25,18.0,DDR4,3200,2,32,64
GeIL Orion RGB AMD Edition 32 GB,,"4,3200","2,16",,Gray,11.25,18.0,DDR4,3200,2,16,32
GeIL Orion RGB AMD Edition 64 GB,,"4,3200","2,32",,Gray,10.0,16.0,DDR4,3200,2,32,64
GeIL Orion RGB AMD Edition 32 GB,,"4,3000","2,16",,Gray,10.667,16.0,DDR4,3000,2,16,32
GeIL Orion RGB AMD Edition 16 GB,,"4,3000","2,8",,Gray,10.667,16.0,DDR4,3000,2,8,16
GeIL Orion RGB AMD Edition 32 GB,,"4,3200","2,16",,Gray,13.75,22.0,DDR4,3200,2,16,32
GeIL Orion RGB AMD Edition 64 GB,,"4,4000","2,32",,Gray,9.0,18.0,DDR4,4000,2,32,64
GeIL Orion RGB AMD Edition 32 GB,,"4,4000","2,16",,Gray,9.0,18.0,DDR4,4000,2,16,32
GeIL Orion RGB AMD Edition 16 GB,,"4,4000","2,8",,Gray,9.0,18.0,DDR4,4000,2,8,16
GeIL Orion RGB AMD Edition 16 GB,,"4,4000","2,8",,Gray,8.0,16.0,DDR4,4000,2,8,16
GeIL Orion RGB AMD Edition 64 GB,,"4,3600","2,32",,Gray,10.0,18.0,DDR4,3600,2,32,64
GeIL Orion RGB AMD Edition 16 GB,,"4,4400","2,8",,Gray,8.636,19.0,DDR4,4400,2,8,16
GeIL Orion RGB AMD Edition 16 GB,,"4,4400","2,8",,Gray,8.182,18.0,DDR4,4400,2,8,16
GeIL Orion RGB AMD Edition 32 GB,,"4,4266","2,16",,Gray,8.439,18.0,DDR4,4266,2,16,32
GeIL Orion RGB AMD Edition 32 GB,,"4,2666","4,8",,Red,14.254,19.0,DDR4,2666,4,8,32
GeIL Orion RGB AMD Edition 64 GB,,"4,2666","4,16",,Red,14.254,19.0,DDR4,2666,4,16,64
GeIL Orion RGB AMD Edition 128 GB,,"4,2666","4,32",,Red,14.254,19.0,DDR4,2666,4,32,128
GeIL Orion RGB AMD Edition 32 GB,,"4,3000","4,8",,Red,10.667,16.0,DDR4,3000,4,8,32
GeIL Orion RGB AMD Edition 64 GB,,"4,3000","4,16",,Red,10.667,16.0,DDR4,3000,4,16,64
GeIL Orion RGB AMD Edition 32 GB,,"4,3200","4,8",,Red,10.0,16.0,DDR4,3200,4,8,32
GeIL Orion RGB AMD Edition 128 GB,,"4,3200","4,32",,Red,10.0,16.0,DDR4,3200,4,32,128
GeIL Orion RGB AMD Edition 64 GB,,"4,3200","4,16",,Red,11.25,18.0,DDR4,3200,4,16,64
GeIL Orion RGB AMD Edition 128 GB,,"4,3200","4,32",,Red,11.25,18.0,DDR4,3200,4,32,128
GeIL Orion RGB AMD Edition 32 GB,,"4,3200","4,8",,Red,13.75,22.0,DDR4,3200,4,8,32
GeIL Orion RGB AMD Edition 64 GB,,"4,3200","4,16",,Red,13.75,22.0,DDR4,3200,4,16,64
GeIL Orion RGB AMD Edition 32 GB,,"4,3600","4,8",,Red,10.0,18.0,DDR4,3600,4,8,32
GeIL Orion RGB AMD Edition 64 GB,,"4,3600","4,16",,Red,10.0,18.0,DDR4,3600,4,16,64
GeIL Orion RGB AMD Edition 128 GB,,"4,3600","4,32",,Red,10.0,18.0,DDR4,3600,4,32,128
GeIL Orion RGB AMD Edition 32 GB,,"4,4000","4,8",,Red,9.0,18.0,DDR4,4000,4,8,32
GeIL Orion RGB AMD Edition 32 GB,,"4,4000","4,8",,Gray,9.0,18.0,DDR4,4000,4,8,32
GeIL Orion RGB AMD Edition 128 GB,,"4,3600","4,32",,Gray,10.0,18.0,DDR4,3600,4,32,128
GeIL Orion RGB AMD Edition 64 GB,,"4,3600","4,16",,Gray,10.0,18.0,DDR4,3600,4,16,64
GeIL Orion RGB AMD Edition 32 GB,,"4,3600","4,8",,Gray,10.0,18.0,DDR4,3600,4,8,32
GeIL Orion RGB AMD Edition 128 GB,,"4,3200","4,32",,Gray,13.75,22.0,DDR4,3200,4,32,128
GeIL Orion RGB AMD Edition 64 GB,,"4,3200","4,16",,Gray,13.75,22.0,DDR4,3200,4,16,64
GeIL Orion RGB AMD Edition 32 GB,,"4,3200","4,8",,Gray,13.75,22.0,DDR4,3200,4,8,32
GeIL Orion RGB AMD Edition 128 GB,,"4,3200","4,32",,Gray,11.25,18.0,DDR4,3200,4,32,128
GeIL Orion RGB AMD Edition 64 GB,,"4,3200","4,16",,Gray,11.25,18.0,DDR4,3200,4,16,64
GeIL Orion RGB AMD Edition 128 GB,,"4,3200","4,32",,Gray,10.0,16.0,DDR4,3200,4,32,128
GeIL Orion RGB AMD Edition 64 GB,,"4,3200","4,16",,Gray,10.0,16.0,DDR4,3200,4,16,64
GeIL Orion RGB AMD Edition 32 GB,,"4,3200","4,8",,Gray,10.0,16.0,DDR4,3200,4,8,32
GeIL Orion RGB AMD Edition 64 GB,,"4,3000","4,16",,Gray,10.667,16.0,DDR4,3000,4,16,64
GeIL Orion RGB AMD Edition 32 GB,,"4,3000","4,8",,Gray,10.667,16.0,DDR4,3000,4,8,32
GeIL Orion RGB AMD Edition 128 GB,,"4,2666","4,32",,Gray,14.254,19.0,DDR4,2666,4,32,128
GeIL Orion RGB AMD Edition 64 GB,,"4,2666","4,16",,Gray,14.254,19.0,DDR4,2666,4,16,64
GeIL Orion RGB AMD Edition 32 GB,,"4,2666","4,8",,Gray,14.254,19.0,DDR4,2666,4,8,32
GeIL Orion AMD Edition 16 GB,,"4,2666","2,8",,Red,14.254,19.0,DDR4,2666,2,8,16
GeIL Orion AMD Edition 64 GB,,"4,2666","2,32",,Red,14.254,19.0,DDR4,2666,2,32,64
GeIL Orion AMD Edition 32 GB,,"4,2666","2,16",,Red,14.254,19.0,DDR4,2666,2,16,32
GeIL Orion AMD Edition 32 GB,,"4,3200","2,16",,Red,10.0,16.0,DDR4,3200,2,16,32
GeIL Orion AMD Edition 64 GB,,"4,3200","2,32",,Red,10.0,16.0,DDR4,3200,2,32,64
GeIL Orion AMD Edition 64 GB,,"4,3200","2,32",,Red,13.75,22.0,DDR4,3200,2,32,64
GeIL Orion AMD Edition 32 GB,,"4,3200","2,16",,Red,13.75,22.0,DDR4,3200,2,16,32
GeIL Orion AMD Edition 16 GB,,"4,3200","2,8",,Red,13.75,22.0,DDR4,3200,2,8,16
GeIL Orion AMD Edition 64 GB,,"4,3600","2,32",,Red,10.0,18.0,DDR4,3600,2,32,64
GeIL Orion AMD Edition 16 GB,,"4,4000","2,8",,Red,8.0,16.0,DDR4,4000,2,8,16
GeIL Orion AMD Edition 64 GB,,"4,4000","2,32",,Red,9.0,18.0,DDR4,4000,2,32,64
GeIL Orion AMD Edition 32 GB,,"4,4000","2,16",,Red,9.0,18.0,DDR4,4000,2,16,32
GeIL Orion AMD Edition 16 GB,,"4,4000","2,8",,Red,9.0,18.0,DDR4,4000,2,8,16
GeIL Orion AMD Edition 16 GB,,"4,4400","2,8",,Red,8.182,18.0,DDR4,4400,2,8,16
GeIL Orion AMD Edition 32 GB,,"4,4266","2,16",,Red,8.439,18.0,DDR4,4266,2,16,32
GeIL Orion AMD Edition 16 GB,,"4,4266","2,8",,Red,8.439,18.0,DDR4,4266,2,8,16
GeIL Orion AMD Edition 64 GB,,"4,2666","2,32",,Gray,14.254,19.0,DDR4,2666,2,32,64
GeIL Orion AMD Edition 32 GB,,"4,2666","2,16",,Gray,14.254,19.0,DDR4,2666,2,16,32
GeIL Orion AMD Edition 16 GB,,"4,2666","2,8",,Gray,14.254,19.0,DDR4,2666,2,8,16
GeIL Orion AMD Edition 32 GB,,"4,3000","2,16",,Gray,10.667,16.0,DDR4,3000,2,16,32
