name,price,socket,form_factor,max_memory,memory_slots,color,has_integrated_cpu,primary_socket,ram_type,price_is_predicted
Gigabyte Z790 UD,273.74238558959206,LGA1700,ATX,192,4,Black,False,LGA1700,DDR5,True
ASRock H81M-VG4 R3.0,98.1321249265184,LGA1150,Micro ATX,16,2,Black,False,LGA1150,DDR4,True
Gigabyte GA-78LMT-S2,,AM3+,Micro ATX,16,2,Blue / White,False,AM3+,DDR3,False
Gigabyte GA-H61M-S1,76.11414862375501,LGA1155,Micro ATX,16,2,Blue / White,False,LGA1155,DDR3,True
Asus Z170-K,395.21514916126625,LGA1151,ATX,64,4,Black / Gold,False,LGA1151,DDR4,True
Asus H170 PRO GAMING,185.78175243005447,LGA1151,ATX,64,4,Black / Red,False,LGA1151,DDR4,True
Asus PRIME X399-A,689.7053580815009,sTR4,EATX,128,8,Black / Silver,False,sTR4,DDR4,True
Asus PRIME Z490-V,390.6234105839292,LGA1200,ATX,128,4,Black / Silver,False,LGA1200,DDR4,True
ASRock H410M-HDV/M.2,122.03935540342692,LGA1200,Micro ATX,64,2,Black,False,LGA1200,DDR4,True
MSI MEG Z590 UNIFY,445.2402526115538,LGA1200,ATX,128,4,Black,False,LGA1200,DDR4,True
ASRock H610M-ITX/ac,130.4496284802125,LGA1700,Mini ITX,64,2,Silver / Black,False,LGA1700,DDR5,True
ASRock B860M Lightning WiFi,189.99,LGA1851,Micro ATX,256,4,Black,False,LGA1851,DDR5,False
Gigabyte H510M S2H,159.0,LGA1200,Micro ATX,64,2,Brown / Gray,False,LGA1200,DDR4,False
Asus TUF GAMING B760M-PLUS,240.2995726893714,LGA1700,Micro ATX,192,4,Black / Orange,False,LGA1700,DDR5,True
Gigabyte Z890 EAGLE,312.38,LGA1851,ATX,256,4,Gray / Black,False,LGA1851,DDR5,False
Gigabyte X670 GAMING X AX (rev. 1.0),304.858323900655,AM5,ATX,192,4,Black,False,AM5,DDR5,True
MSI PRO B660M-G DDR4,672.84,LGA1700,Micro ATX,64,2,Black / Silver,False,LGA1700,DDR4,False
Asus PRIME H770-PLUS,166.72784198528524,LGA1700,ATX,192,4,Silver / Black,False,LGA1700,DDR5,True
ASRock P43DE3,73.39,LGA775,ATX,16,4,Black / Blue,False,LGA775,DDR2,False
Gigabyte Z490I AORUS ULTRA,471.7078158648343,LGA1200,Mini ITX,64,2,Black / Silver,False,LGA1200,DDR4,True
Gigabyte GA-B250M-D3H,216.9828395114109,LGA1151,Micro ATX,64,4,Black / Gold,False,LGA1151,DDR4,True
ASRock Z390M-ITX/ac,396.1718571619138,LGA1151,Mini ITX,64,2,Black / Silver,False,LGA1151,DDR4,True
Asus Crosshair V Formula-Z,,AM3+,ATX,32,4,Black / Red,False,AM3+,DDR3,False
MSI B250M MORTAR,216.9828395114109,LGA1151,Micro ATX,64,4,Black / Red,False,LGA1151,DDR4,True
Gigabyte GA-AX370-Gaming K7,,AM4,ATX,64,4,Black,False,AM4,DDR4,False
Asus Prime H370M-Plus/CSM,139.44098982725635,LGA1151,Micro ATX,64,4,Silver / Black,False,LGA1151,DDR4,True
Gigabyte Z390 D,304.1602493123913,LGA1151,ATX,128,4,Black / Silver,False,LGA1151,DDR4,True
MSI MPG Z490M GAMING EDGE WIFI,388.3794719854582,LGA1200,Micro ATX,128,4,Black / Silver,False,LGA1200,DDR4,True
Gigabyte B550M GAMING,116.67952728863528,AM4,Micro ATX,64,2,Black / Silver,False,AM4,DDR4,True
Asus TUF GAMING Z590-PLUS,445.2402526115538,LGA1200,ATX,128,4,Black,False,LGA1200,DDR4,True
ASRock B560M-ITX/ac,183.12856162190423,LGA1200,Mini ITX,64,2,Silver / Black,False,LGA1200,DDR4,True
MSI MEG B550 UNIFY-X,455.59,AM4,ATX,64,2,Black,False,AM4,DDR4,False
Biostar B550MHP,,AM4,Micro ATX,64,2,Black,False,AM4,DDR4,False
Gigabyte B560 AORUS PRO AX,390.49,LGA1200,ATX,128,4,Black,False,LGA1200,DDR4,False
Gigabyte Z690 AORUS ELITE DDR4,302.89,LGA1700,ATX,128,4,Black / Silver,False,LGA1700,DDR4,False
MSI PRO H610M-B DDR4,130.4496284802125,LGA1700,Micro ATX,64,2,Black / Silver,False,LGA1700,DDR4,True
Intel DH61CRB3,,LGA1155,Micro ATX,8,2,Green / Blue,False,LGA1155,DDR3,False
Asus H81M-A,98.1321249265184,LGA1150,Micro ATX,16,2,Black / Gold,False,LGA1150,DDR4,True
Asus RAMPAGE V EXTREME,,LGA2011-3,EATX,64,8,Black / Red,False,LGA2011-3,DDR4,False
Asus Z170-DELUXE,395.21514916126625,LGA1151,ATX,64,4,Black / White,False,LGA1151,DDR4,True
ASRock X99 Taichi,590.110038316853,LGA2011-3,ATX,128,8,Black / White,False,LGA2011-3,DDR4,True
Asus STRIX Z270G,539.8004420153675,LGA1151,Micro ATX,64,4,Black / Silver,False,LGA1151,DDR4,True
Asus TUF Z390-PRO GAMING,371.22330707758624,LGA1151,ATX,128,4,Black / Gold,False,LGA1151,DDR4,True
MSI MAG B460M MORTAR,299.99,LGA1200,Micro ATX,128,4,Black / Silver,False,LGA1200,DDR4,False
ASRock Z590 Pro4,388.3794719854582,LGA1200,ATX,128,4,Black / Silver,False,LGA1200,DDR4,True
ASRock Z690 Phantom Gaming 4,355.1899326687469,LGA1700,ATX,128,4,Black / Silver,False,LGA1700,DDR5,True
MSI PRO B650M-A,189.38458794492954,AM5,Micro ATX,192,4,Black / Silver,False,AM5,DDR5,True
Gigabyte B760 GAMING X GEN5,190.6833139429258,LGA1700,ATX,256,4,Black / Gray,False,LGA1700,DDR5,True
Asus Prime A320I-K,205.4744741832139,AM4,Mini ITX,32,2,Black,False,AM4,DDR4,True
ASRock B365M Phantom Gaming 4,226.37121384693083,LGA1151,Micro ATX,128,4,Black / Red,False,LGA1151,DDR4,True
Gigabyte X570S AORUS PRO AX,486.1822367641556,AM4,ATX,128,4,Black / Gray,False,AM4,DDR4,True
Asus PRIME B850-PLUS,196.36373761330913,AM5,ATX,256,4,Black / Silver,False,AM5,DDR5,True
Asus Maximus VI Hero,,LGA1150,ATX,32,4,Unknown,False,LGA1150,DDR4,False
Gigabyte GA-H97M-D3H,139.95117880124369,LGA1150,Micro ATX,32,4,Black / Gold,False,LGA1150,DDR4,True
MSI X99A GAMING PRO CARBON,536.8853343056015,LGA2011-3,ATX,128,8,Black / Silver,False,LGA2011-3,DDR4,True
MSI H110M PRO-VH PLUS,154.76993546184337,LGA1151,Micro ATX,32,2,Brown,False,LGA1151,DDR4,True
Gigabyte GA-AX370-GAMING 5,,AM4,ATX,64,4,Black / White,False,AM4,DDR4,False
ASRock B360M-HDV,196.12668737741873,LGA1151,Micro ATX,32,2,Black / Silver,False,LGA1151,DDR4,True
MSI B450M PRO-M2,128.15468371881371,AM4,Micro ATX,32,2,Brown / Black,False,AM4,DDR4,True
MSI MEG Z390 GODLIKE,371.22330707758624,LGA1151,EATX,128,4,Black,False,LGA1151,DDR4,True
ASRock Z490 Phantom Gaming 4,390.6234105839292,LGA1200,ATX,128,4,Black / Gray,False,LGA1200,DDR4,True
Gigabyte Z490 AORUS PRO AX,447.81187181356427,LGA1200,ATX,128,4,Black / Silver,False,LGA1200,DDR4,True
Gigabyte H410M H,122.03935540342692,LGA1200,Micro ATX,64,2,Black / Silver,False,LGA1200,DDR4,True
Gigabyte Z590 AORUS ULTRA,445.2402526115538,LGA1200,ATX,128,4,Black,False,LGA1200,DDR4,True
NZXT N5 Z690,355.1899326687469,LGA1700,ATX,128,4,Black / White,False,LGA1700,DDR5,True
MSI PRO B760M-G DDR4,162.08828776653243,LGA1700,Micro ATX,64,2,Black,False,LGA1700,DDR4,True
Colorful CVN B760I FROZEN WIFI V20,172.29383574524405,LGA1700,Mini ITX,64,2,White / Black,False,LGA1700,DDR5,True
Biostar X870E VALKYRIE,358.3475659240052,AM5,ATX,192,4,Black / Gold,False,AM5,DDR5,True
Asus PRIME B650M-A-CSM,287.37,AM5,Micro ATX,128,4,Silver / Black,False,AM5,DDR5,False
Gigabyte GA-H61M-S2PV(R2.0),76.11414862375501,LGA1155,Micro ATX,16,2,Blue / White,False,LGA1155,DDR3,True
Asus Z87-A,373.6419394475414,LGA1150,ATX,32,4,Black / Gold,False,LGA1150,DDR4,True
Asus Z97 PRO GAMER,328.70813929491675,LGA1150,ATX,32,4,Black / Red,False,LGA1150,DDR4,True
MSI Z170A SLI PLUS,395.21514916126625,LGA1151,ATX,64,4,Black / Silver,False,LGA1151,DDR4,True
Asus ROG STRIX X99 GAMING,536.8853343056015,LGA2011-3,ATX,128,8,Black,False,LGA2011-3,DDR4,True
Asus PRIME B250M-K,187.29647844715961,LGA1151,Micro ATX,32,2,Black / Silver,False,LGA1151,DDR4,True
MSI Z370 GAMING M5,329.9368904014984,LGA1151,ATX,64,4,Black,False,LGA1151,DDR4,True
Gigabyte B760M AORUS ELITE AX DDR4,240.2995726893714,LGA1700,Micro ATX,128,4,Black / Silver,False,LGA1700,DDR4,True
Asus MAXIMUS VIII EXTREME/ASSEMBLY,,LGA1151,EATX,64,4,Black / Red,False,LGA1151,DDR4,False
Asus PRIME H510M-R R2.0,130.08040845928295,LGA1200,Micro ATX,64,2,Black,False,LGA1200,DDR4,True
ASRock Z590M Phantom Gaming 4,248.99,LGA1200,Micro ATX,128,4,Silver / Black,False,LGA1200,DDR4,False
Asus M5A78L-M/USB3,281.98,AM3+,Micro ATX,32,4,Black / Blue,False,AM3+,DDR3,False
MSI MEG B550 UNIFY,223.32524523135814,AM4,ATX,128,4,Black / Silver,False,AM4,DDR4,True
Asus P8B75-M LX PLUS,,LGA1155,Micro ATX,16,2,Black / Blue,False,LGA1155,DDR3,False
ASRock H61M-VG3,76.11414862375501,LGA1155,Micro ATX,16,2,Black / Blue,False,LGA1155,DDR3,True
MSI Z97-GAMING 7,328.70813929491675,LGA1150,ATX,32,4,Black / Red,False,LGA1150,DDR4,True
MSI Z97A GAMING 6,328.70813929491675,LGA1150,ATX,32,4,Black / Red,False,LGA1150,DDR4,True
Asus MAXIMUS IX CODE,,LGA1151,ATX,64,4,Black,False,LGA1151,DDR4,False
Asus ROG STRIX Z370-G GAMING (WI-FI AC),400.927832121169,LGA1151,Micro ATX,64,4,Black / Silver,False,LGA1151,DDR4,True
MSI B360 GAMING ARCTIC,227.20519752878113,LGA1151,ATX,64,4,White,False,LGA1151,DDR4,True
Asus ROG STRIX B360-I GAMING,313.76681155549795,LGA1151,Mini ITX,32,2,Black / Silver,False,LGA1151,DDR4,True
ASRock Z390 Taichi,304.1602493123913,LGA1151,ATX,128,4,Black / Silver,False,LGA1151,DDR4,True
Asus TUF Z390M-PRO GAMING (WI-FI),437.8978902361961,LGA1151,Micro ATX,128,4,Black / Gold,False,LGA1151,DDR4,True
Asus Prime H310I-PLUS R2.0/CSM,222.7650832135789,LGA1151,Mini ITX,32,2,Black,False,LGA1151,DDR4,True
Asus ROG STRIX B560-F GAMING WIFI,319.48938373889445,LGA1200,ATX,128,4,Black / Silver,False,LGA1200,DDR4,True
MSI MAG B660M MORTAR DDR4,196.832694431107,LGA1700,Micro ATX,128,4,Black / Silver,False,LGA1700,DDR4,True
Gigabyte B660 AORUS Master DDR4,257.72554737773095,LGA1700,ATX,128,4,Black,False,LGA1700,DDR4,True
Asus PRIME B860M-A WIFI,317.7,LGA1851,Micro ATX,256,4,Silver / Black,False,LGA1851,DDR5,False
Asus ROG MAXIMUS Z790 APEX,386.8382762830944,LGA1700,ATX,96,2,Silver / Black,False,LGA1700,DDR5,True
Gigabyte B560M AORUS ELITE,319.48938373889445,LGA1200,Micro ATX,128,4,Black,False,LGA1200,DDR4,True
Asus SABERTOOTH X99,591.6214550526897,LGA2011-3,ATX,64,8,Brown / Black,False,LGA2011-3,DDR4,True
ASRock X570 Taichi Razer Edition,451.6075617287118,AM4,ATX,128,4,Black / Silver,False,AM4,DDR4,True
Asus H81M-E,98.1321249265184,LGA1150,Micro ATX,16,2,Black / Gold,False,LGA1150,DDR4,True
Asus H81M-PLUS,98.1321249265184,LGA1150,Micro ATX,16,2,Black / Gold,False,LGA1150,DDR4,True
MSI Z97-G45 Gaming,328.70813929491675,LGA1150,ATX,32,4,Black / Red,False,LGA1150,DDR4,True
Asus STRIX X299-E GAMING,584.2498908538684,LGA2066,ATX,128,8,Black,False,LGA2066,DDR4,True
Asus WS X299 PRO,886.0,LGA2066,ATX,128,8,Black / Silver,False,LGA2066,DDR4,False
ASRock H310M-HDV,222.7650832135789,LGA1151,Micro ATX,32,2,Black / Silver,False,LGA1151,DDR4,True
ASRock H370M-ITX/ac,116.12323948658407,LGA1151,Mini ITX,32,2,Black / Silver,False,LGA1151,DDR4,True
Asus PRIME Z590M-PLUS,355.0781763639027,LGA1200,Micro ATX,128,4,Silver / Black,False,LGA1200,DDR4,True
MSI H510I PRO WIFI,122.03935540342692,LGA1200,Mini ITX,64,2,Black / Silver,False,LGA1200,DDR4,True
ASRock B365M PRO4-F,227.20519752878113,LGA1151,Micro ATX,64,4,Black / Silver,False,LGA1151,DDR4,True
Asus ROG STRIX B660-G GAMING WIFI,257.72554737773095,LGA1700,Micro ATX,128,4,Black,False,LGA1700,DDR5,True
Biostar B550T-SILVER,116.67952728863528,AM4,Mini ITX,64,2,Black / Silver,False,AM4,DDR4,True
Asus A620M-AYW WIFI,142.03030496592893,AM5,Micro ATX,96,2,Silver / Black,False,AM5,DDR5,True
MAXSUN Terminator B760ITX D4 WIFI,,LGA1700,Mini ITX,64,2,Silver / Black,False,LGA1700,DDR5,False
MSI B560M PRO-VDH,207.3117137323357,LGA1200,Micro ATX,128,4,Black,False,LGA1200,DDR4,True
Asus WS Z390 PRO,750.0,LGA1151,ATX,128,4,Black / Silver,False,LGA1151,DDR4,False
MSI PRO B660M-P DDR4,196.832694431107,LGA1700,Micro ATX,128,4,Black / Silver,False,LGA1700,DDR4,True
Asus Z97-K/CSM,328.70813929491675,LGA1150,ATX,32,4,Black / Gold,False,LGA1150,DDR4,True
Gigabyte GA-B150M-D3H DDR3,216.9828395114109,LGA1151,Micro ATX,64,4,Black / Silver,False,LGA1151,DDR4,True
ASRock Z390 Phantom Gaming-ITX/ac,308.0963530463529,LGA1151,Mini ITX,64,2,Black / Silver,False,LGA1151,DDR4,True
Gigabyte X399 AORUS PRO,577.6840465788055,sTR4,ATX,128,8,Black / Silver,False,sTR4,DDR4,True
ASRock X570 Phantom Gaming 4 WiFi ax,451.6075617287118,AM4,ATX,128,4,Black,False,AM4,DDR4,True
ASRock B560 Steel Legend,217.93691729337706,LGA1200,ATX,128,4,Silver / Black,False,LGA1200,DDR4,True
ASRock Z690 Steel Legend WiFi 6E,355.1899326687469,LGA1700,ATX,128,4,Silver / Black,False,LGA1700,DDR5,True
Gigabyte B660M GAMING X DDR4,196.832694431107,LGA1700,Micro ATX,128,4,Black,False,LGA1700,DDR4,True
ASRock B660M Pro RS/D5,192.42238286372378,LGA1700,Micro ATX,192,4,Black / Gray,False,LGA1700,DDR5,True
ASRock Z270 Killer SLI/ac,706.49,LGA1151,ATX,64,4,Black / White,False,LGA1151,DDR4,False
MSI MEG Z490 ACE,486.0,LGA1200,ATX,128,4,Black / Gold,False,LGA1200,DDR4,False
MSI X79A-GD45 Plus,461.74075730498834,LGA2011,ATX,128,8,Black / Gray,False,LGA2011,DDR3,True
Gigabyte GA-H110M-M.2,154.76993546184337,LGA1151,Micro ATX,32,2,Black / Silver,False,LGA1151,DDR4,True
Asus M5A97 LE R2.0,,AM3+,ATX,32,4,Black / Blue,False,AM3+,DDR3,False
Asus Z9PA-D8,,2 x LGA2011,ATX,64,8,Green / Blue,False,LGA2011,DDR3,False
Asus PRIME Q270M-C,124.2473481513986,LGA1151,Micro ATX,64,4,Green / Black,False,LGA1151,DDR4,True
Asus PRIME Z270-AR,453.5753305383476,LGA1151,ATX,64,4,Black / White,False,LGA1151,DDR4,True
MSI B350 GAMING PRO CARBON,221.5929935373977,AM4,ATX,64,4,Black,False,AM4,DDR4,True
Asus CROSSHAIR VI HERO (WI-FI AC),,AM4,ATX,64,4,Black / Gray,False,AM4,DDR4,False
ASRock X299 Taichi,618.2165971007885,LGA2066,ATX,128,8,Black / Silver,False,LGA2066,DDR4,True
ASRock Z370M Pro4,329.9368904014984,LGA1151,Micro ATX,64,4,Black / Silver,False,LGA1151,DDR4,True
Asus PRIME B360M-K,196.12668737741873,LGA1151,Micro ATX,32,2,Black / Silver,False,LGA1151,DDR4,True
Asus ROG STRIX B460-F GAMING,293.39534270247475,LGA1200,ATX,128,4,Black / Silver,False,LGA1200,DDR4,True
ASRock Z590 Steel Legend WiFi 6E,388.3794719854582,LGA1200,ATX,128,4,Silver / Black,False,LGA1200,DDR4,True
MSI PRO Z790-P,273.74238558959206,LGA1700,ATX,192,4,Black / Silver,False,LGA1700,DDR5,True
ASRock H670 Steel Legend,172.6,LGA1700,ATX,128,4,Silver / Gray,False,LGA1700,DDR5,False
Asus ProArt B760-CREATOR,190.6833139429258,LGA1700,ATX,192,4,Black / Copper,False,LGA1700,DDR5,True
MSI X370 XPOWER GAMING TITANIUM,542.89,AM4,ATX,64,4,Silver,False,AM4,DDR4,False
Gigabyte GA-970A-DS3,,AM3+,ATX,32,4,Blue / White,False,AM3+,DDR3,False
Gigabyte GA-Z77-HD3,277.7722293687419,LGA1155,ATX,32,4,Blue / White,False,LGA1155,DDR3,True
MSI Z170-A PRO,395.21514916126625,LGA1151,ATX,64,4,Brown / Black,False,LGA1151,DDR4,True
MSI H110M PRO-D,154.76993546184337,LGA1151,Micro ATX,32,2,Black / Silver,False,LGA1151,DDR4,True
MSI C236M WORKSTATION,185.78175243005447,LGA1151,Micro ATX,64,4,Black / Silver,False,LGA1151,DDR4,True
MSI Z270 GAMING M7,453.5753305383476,LGA1151,ATX,64,4,Black / Silver,False,LGA1151,DDR4,True
ASRock A620M-C,156.43894474417053,AM5,Micro ATX,256,4,Black,False,AM5,DDR5,True
Gigabyte Z790 D AC,273.74238558959206,LGA1700,ATX,192,4,Gray / Black,False,LGA1700,DDR5,True
MSI Big Bang - XPower II,,LGA2011,XL ATX,128,8,Black,False,LGA2011,DDR3,False
Gigabyte GA-Z170X-Gaming 5,454.02,LGA1151,ATX,64,4,Black / Red,False,LGA1151,DDR4,False
Asus WS X299 SAGE,523.49,LGA2066,SSI CEB,128,8,Black,False,LGA2066,DDR4,False
MSI Z370 TOMAHAWK,400.927832121169,LGA1151,ATX,64,4,Black / Gray,False,LGA1151,DDR4,True
Gigabyte H510M K V2,130.08040845928295,LGA1200,Micro ATX,64,2,Black / Gray,False,LGA1200,DDR4,True
Intel DB75EN,,LGA1155,Micro ATX,32,4,Green / Blue,False,LGA1155,DDR3,False
Gigabyte GA-970A-UD3P,,AM3+,ATX,32,4,Black / Gray,False,AM3+,DDR3,False
Asus Z170M-PLUS,395.21514916126625,LGA1151,Micro ATX,64,4,Black / Gold,False,LGA1151,DDR4,True
MSI Z170A GAMING M3,395.21514916126625,LGA1151,ATX,64,4,Black / Red,False,LGA1151,DDR4,True
MSI B150 PC Mate,216.9828395114109,LGA1151,ATX,64,4,Black / Silver,False,LGA1151,DDR4,True
ASRock H110M-DGS,154.76993546184337,LGA1151,Micro ATX,32,2,Black / Orange,False,LGA1151,DDR4,True
Gigabyte GA-B150M-DS3H,216.9828395114109,LGA1151,Micro ATX,64,4,Black,False,LGA1151,DDR4,True
Asus H110M-D,154.76993546184337,LGA1151,Micro ATX,32,2,Black / Silver,False,LGA1151,DDR4,True
Gigabyte GA-Z170-Gaming K3,395.21514916126625,LGA1151,ATX,64,4,Black / Red,False,LGA1151,DDR4,True
ASRock Fatal1ty AB350 Gaming K4,,AM4,ATX,64,4,Black / Red,False,AM4,DDR4,False
Biostar X370GTN,,AM4,Mini ITX,32,2,Black,False,AM4,DDR4,False
ASRock Z390 Extreme4,371.22330707758624,LGA1151,ATX,128,4,Black,False,LGA1151,DDR4,True
MSI A320M PRO-M2 V2,205.4744741832139,AM4,Micro ATX,32,2,Brown / Black,False,AM4,DDR4,True
MSI TRX40 PRO 10G,,sTRX4,ATX,256,8,Black / Silver,False,sTRX4,DDR4,False
Asus PRIME A520M-A/CSM,105.62774323139666,AM4,Micro ATX,128,4,Black / Silver,False,AM4,DDR4,True
MSI MEG X570S UNIFY-X MAX,490.73563961106396,AM4,ATX,64,2,Black,False,AM4,DDR4,True
Asus ROG STRIX B660-A GAMING WIFI,257.72554737773095,LGA1700,ATX,128,4,Silver / Black,False,LGA1700,DDR5,True
Asus PRIME B860M-K,179.06,LGA1851,Micro ATX,128,2,Silver / Black,False,LGA1851,DDR5,False
Gigabyte Z690 GAMING X,515.0,LGA1700,ATX,192,4,Black / Gray,False,LGA1700,DDR5,False
Gigabyte B760 GAMING X WIFI6E GEN5,190.6833139429258,LGA1700,ATX,256,4,Black / Gray,False,LGA1700,DDR5,True
MSI TRX40 PRO WIFI,,sTRX4,ATX,256,8,Black / Silver,False,sTRX4,DDR4,False
Asus ROG MAXIMUS Z690 EXTREME,423.64810764550043,LGA1700,EATX,192,4,Unknown,False,LGA1700,DDR5,True
Asus A55M-E,149.99,FM2,Micro ATX,32,2,Black / Blue,False,FM2,DDR3,False
MSI H81M-E33,98.1321249265184,LGA1150,Micro ATX,16,2,Black / Blue,False,LGA1150,DDR4,True
Gigabyte GA-Z97X-GAMING 7,328.70813929491675,LGA1150,ATX,32,4,Black / Red,False,LGA1150,DDR4,True
Asus MAXIMUS VII IMPACT,,LGA1150,Mini ITX,16,2,Black / Red,False,LGA1150,DDR4,False
Gigabyte GA-Z170-HD3,395.21514916126625,LGA1151,ATX,64,4,Black / Gold,False,LGA1151,DDR4,True
MSI Z170A KRAIT GAMING 3X,395.21514916126625,LGA1151,ATX,64,4,Black / White,False,LGA1151,DDR4,True
Gigabyte Z370N WIFI,302.1770729574803,LGA1151,Mini ITX,32,2,Black / White,False,LGA1151,DDR4,True
Biostar H310MHP,,LGA1151,Micro ATX,32,2,Black,False,LGA1151,DDR4,False
Gigabyte GA-B365M-D3H,227.20519752878113,LGA1151,Micro ATX,64,4,Black / Silver,False,LGA1151,DDR4,True
ASRock TRX40 TAICHI,,sTRX4,ATX,256,8,Black / Silver,False,sTRX4,DDR4,False
Asus PRIME H510M-D,130.08040845928295,LGA1200,Micro ATX,64,2,Black / Silver,False,LGA1200,DDR4,True
Asus MAXIMUS VIII GENE,361.98,LGA1151,Micro ATX,64,4,Black / Red,False,LGA1151,DDR4,False
Asus ROG Rampage VI Extreme Encore,,LGA2066,EATX,256,8,Black / Silver,False,LGA2066,DDR4,False
ASRock Z790 PG Lightning/D4,292.47556383215135,LGA1700,ATX,128,4,Black,False,LGA1700,DDR5,True
ASRock X470D4U,,AM4,Micro ATX,64,4,Green,False,AM4,DDR4,False
ASRock H310CM-HDV/M.2,,LGA1151,Micro ATX,32,2,Black,False,LGA1151,DDR4,False
MSI MAG B660M BAZOOKA DDR4,196.832694431107,LGA1700,Micro ATX,128,4,Green / Black,False,LGA1700,DDR4,True
Gigabyte GA-990FXA-UD3,,AM3+,ATX,32,4,Black / Silver,False,AM3+,DDR3,False
Gigabyte GA-G41MT-S2PT,,LGA775,Micro ATX,8,2,Blue / White,False,LGA775,DDR2,False
Asus P8Z77-V LK,,LGA1155,ATX,32,4,Black / Blue,False,LGA1155,DDR3,False
ASRock H81M-HDS,98.1321249265184,LGA1150,Micro ATX,16,2,Brown / Black,False,LGA1150,DDR4,True
MSI Z97-Gaming 3,328.70813929491675,LGA1150,ATX,32,4,Black / Red,False,LGA1150,DDR4,True
MSI X99S MPOWER,590.110038316853,LGA2011-3,ATX,128,8,Black / Yellow,False,LGA2011-3,DDR4,True
MSI B150M MORTAR,216.9828395114109,LGA1151,Micro ATX,64,4,Black / White,False,LGA1151,DDR4,True
Asus STRIX H270F GAMING,357.7907426483182,LGA1151,ATX,64,4,Black / Silver,False,LGA1151,DDR4,True
Asus ROG Strix H370-F Gaming,204.99681400953403,LGA1151,ATX,64,4,Black,False,LGA1151,DDR4,True
Asus TUF Z370-Plus Gaming II,400.927832121169,LGA1151,ATX,64,4,Black / Yellow,False,LGA1151,DDR4,True
Asus PRIME Z390M-PLUS,381.97268737086773,LGA1151,Micro ATX,128,4,White / Black,False,LGA1151,DDR4,True
Asus ROG STRIX Z490-G GAMING (WI-FI),447.81187181356427,LGA1200,Micro ATX,128,4,Black,False,LGA1200,DDR4,True
MSI H410M-A PRO,122.03935540342692,LGA1200,Micro ATX,64,2,Black / Silver,False,LGA1200,DDR4,True
EVGA Z790 CLASSIFIED,292.47556383215135,LGA1700,EATX,128,4,Black,False,LGA1700,DDR5,True
MSI Z790 GAMING PLUS WIFI7,273.74238558959206,LGA1700,ATX,256,4,Black,False,LGA1700,DDR5,True
MAXSUN Challenger H610M ITX 2LAN,130.4496284802125,LGA1700,Mini ITX,64,2,Black,False,LGA1700,DDR5,True
Gigabyte X299 UD4 Pro,489.0,LGA2066,ATX,128,8,Black,False,LGA2066,DDR4,False
MSI H510M PRO-E,130.08040845928295,LGA1200,Micro ATX,64,2,Black / Silver,False,LGA1200,DDR4,True
Gigabyte GA-Z77-D3H,277.7722293687419,LGA1155,ATX,32,4,Blue / White,False,LGA1155,DDR3,True
Asus PRIME B250M-PLUS,216.9828395114109,LGA1151,Micro ATX,64,4,Black / Red,False,LGA1151,DDR4,True
Gigabyte GA-Z270X-Ultra Gaming,329.9368904014984,LGA1151,ATX,64,4,Black / Silver,False,LGA1151,DDR4,True
Asus TUF X299 MARK 2,584.2498908538684,LGA2066,ATX,128,8,Black,False,LGA2066,DDR4,True
Asus PRIME B350M-E,121.65516022688332,AM4,Micro ATX,32,2,Black / Red,False,AM4,DDR4,True
Gigabyte Z370M DS3H,329.9368904014984,LGA1151,Micro ATX,64,4,Black / Silver,False,LGA1151,DDR4,True
MSI H110M PRO-VH,154.76993546184337,LGA1151,Micro ATX,32,2,Brown / Silver,False,LGA1151,DDR4,True
MSI B840M GAMING WIFI6E,165.21761056318755,AM5,Micro ATX,128,2,White,False,AM5,DDR5,True
MSI MAG B660M MORTAR WIFI,192.42238286372378,LGA1700,Micro ATX,192,4,Silver / Black,False,LGA1700,DDR5,True
Biostar B550MX/E PRO,,AM4,Micro ATX,128,4,Black / Silver,False,AM4,DDR4,False
Biostar A520MT,,AM4,Micro ATX,64,2,Black,False,AM4,DDR4,False
Asus P8H61-M LE/CSM R2.0,,LGA1155,Micro ATX,16,2,Black / Blue,False,LGA1155,DDR3,False
Asus H97M-E,139.95117880124369,LGA1150,Micro ATX,32,4,Black / Gray,False,LGA1150,DDR4,True
ASRock X99M Extreme4,471.80685361453703,LGA2011-3,Micro ATX,64,4,Black / Blue,False,LGA2011-3,DDR4,True
Gigabyte GA-Z170-HD3P,395.21514916126625,LGA1151,ATX,64,4,Black,False,LGA1151,DDR4,True
