name,price,type,color,psu,side_panel,external_volume,internal_35_bays,form_factor_family,has_builtin_psu,estimated_max_gpu_length,is_estimated_gpu_clearance
Phanteks Enthoo Primo,,ATX Full Tower,Black / White,0.0,Acrylic,74.8,6,ATX,True,400,True
Phanteks Enthoo Pro M,,ATX Mid Tower,Green,0.0,Acrylic,56.4,2,ATX,True,350,True
Aerocool Aero-800,,ATX Mid Tower,Black,0.0,Acrylic,45.8,2,ATX,True,350,True
Zalman R1,,ATX Mid Tower,Black,0.0,Acrylic,45.8,4,ATX,True,350,True
Xion Xon-350,,ATX Mid Tower,Black,0.0,Unknown,23.7,2,ATX,True,350,True
Antec P182,,ATX Mid Tower,Black,0.0,Unknown,55.7,6,ATX,True,350,True
NOX Hummer MC,,ATX Mid Tower,White / Blue,0.0,Acrylic,43.6,2,ATX,True,350,True
Corsair Carbide Series SPEC-ALPHA,,ATX Mid Tower,Black / Yellow,0.0,Acrylic,45.8,3,ATX,True,350,True
Lian Li PC-Q20,,Mini ITX Tower,Black,0.0,Unknown,7.2,0,Mini ITX,True,320,True
Silverstone PM01,,ATX Mid Tower,Black,0.0,Acrylic,70.3,4,ATX,True,350,True
Apevia X-Mirage,,ATX Mid Tower,Pink,0.0,Acrylic,41.8,2,ATX,True,350,True
GameMax FALCON WHITE RGB,,ATX Mid Tower,White / Black,0.0,Acrylic,45.8,2,ATX,True,350,True
SHARKOON VG4-W,,ATX Mid Tower,Black / Red,0.0,Acrylic,38.3,3,ATX,True,350,True
Aerocool V3X Advance,,ATX Mid Tower,Black,0.0,Unknown,30.4,3,ATX,True,350,True
Phanteks Enthoo EVOLV ITX TG,,Mini ITX Desktop,Black / Red,0.0,Tinted Tempered Glass,34.1,2,Mini ITX,True,280,True
Lian Li PC-O8X,,ATX Mid Tower,Gold,0.0,Tempered Glass,45.8,6,ATX,True,350,True
In Win BM639.AD160TBL,,Mini ITX Tower,Black,0.0,Unknown,6.8,1,Mini ITX,True,320,True
NZXT H700i,,ATX Mid Tower,Black / Red,0.0,Tempered Glass,58.6,2,ATX,True,350,True
SHARKOON S25-S,,ATX Mid Tower,Black,0.0,Acrylic,43.9,3,ATX,True,350,True
Aerocool P7-C0,,ATX Mid Tower,Black,0.0,Tempered Glass,45.8,2,ATX,True,350,True
EVGA DG-77,,ATX Mid Tower,Black,0.0,Tempered Glass,45.8,2,ATX,True,350,True
Streacom BC1 Mini,,Mini ITX Test Bench,Silver,0.0,Unknown,10.7,0,Mini ITX,True,400,True
NZXT H500i,,ATX Mid Tower,Black / Blue,0.0,Tempered Glass,41.3,3,ATX,True,350,True
Rosewill METEOR XR,,ATX Mid Tower,Black,0.0,Tempered Glass,45.8,2,ATX,True,350,True
Thermaltake Versa J21,,ATX Mid Tower,Black,0.0,Tempered Glass,45.8,2,ATX,True,350,True
be quiet! Dark Base 700,,ATX Mid Tower,White / Black,0.0,Tempered Glass,45.8,7,ATX,True,350,True
Antec VSK10 Window,,MicroATX Mid Tower,Black,0.0,Acrylic,35.4,2,MicroATX,True,330,True
Fractal Design Vector RS Blackout,,ATX Mid Tower,Black,0.0,Tinted Tempered Glass,64.1,6,ATX,True,350,True
In Win EFS052,,ATX Mini Tower,Black,0.0,Unknown,25.4,0,ATX,True,320,True
KOLINK INSPIRE K2 RGB,,MicroATX Mini Tower,Black,0.0,Tempered Glass,28.2,2,MicroATX,True,300,True
AvP Arion RGB,,ATX Mid Tower,Black,0.0,Tempered Glass,34.6,2,ATX,True,350,True
Deepcool MATREXX 55 V3 ADD-RGB WH,,ATX Mid Tower,White / Black,0.0,Tempered Glass,45.8,2,ATX,True,350,True
NOX Hummer TGF,,ATX Mid Tower,Black,0.0,Tempered Glass,45.8,2,ATX,True,350,True
darkFlash DLM 21 Mesh,,MicroATX Mini Tower,White,0.0,Tempered Glass,32.1,2,MicroATX,True,300,True
Apevia Predator,,ATX Mid Tower,Pink,0.0,Tempered Glass,35.7,3,ATX,True,350,True
SilentiumPC Signum SG7V EVO TG ARGB,,ATX Mid Tower,Black,0.0,Tempered Glass,45.8,3,ATX,True,350,True
Aerocool Atomic V2,,MicroATX Mini Tower,Black,0.0,Tempered Glass,36.2,2,MicroATX,True,300,True
MS Cyclops V,,ATX Mid Tower,Black,0.0,Acrylic,45.8,3,ATX,True,350,True
Tempest Spectra RGB,,ATX Mid Tower,Black,0.0,Acrylic,45.8,2,ATX,True,350,True
Aerocool Mecha,,ATX Mid Tower,Black,0.0,Tempered Glass,33.5,2,ATX,True,350,True
Jonsbo MOD5,,ATX Mid Tower,White / Black,0.0,Tempered Glass,97.2,1,ATX,True,350,True
Silverstone CS330B,,MicroATX Mini Tower,Black,0.0,Unknown,30.2,4,MicroATX,True,300,True
SAMA Sama-S88-BK,,ATX Mid Tower,Black / Red,0.0,Tempered Glass,37.7,2,ATX,True,350,True
GameMax Contac Turbo COC,,ATX Mid Tower,Black / Red,0.0,Tempered Glass,43.0,2,ATX,True,350,True
GameMax Contac Turbo COC,,ATX Mid Tower,White / Black,0.0,Tempered Glass,43.0,2,ATX,True,350,True
Vetroo AL600,,ATX Mid Tower,White,0.0,Tempered Glass,41.7,3,ATX,True,350,True
Antec DF800 FLUX,,ATX Mid Tower,White,0.0,Tempered Glass,45.8,3,ATX,True,350,True
In Win Explorer,,Mini ITX Desktop,White,0.0,Tempered Glass,34.3,1,Mini ITX,True,280,True
Thermaltake Versa T26 TG ARGB,,ATX Mid Tower,Black,0.0,Tempered Glass,50.6,2,ATX,True,350,True
MSI MAG SHIELD 110R,,ATX Mid Tower,Black,0.0,Tempered Glass,36.5,2,ATX,True,350,True
ADATA XPG STARKER,,ATX Mid Tower,Black,0.0,Tempered Glass,40.0,2,ATX,True,350,True
Ocelot OGEC01,,ATX Mid Tower,Black,0.0,Tempered Glass,31.7,2,ATX,True,350,True
Jonsbo V11,,Mini ITX Tower,Silver,0.0,Mesh,13.0,0,Mini ITX,True,320,True
OCPC MINI,,Mini ITX Test Bench,Black,0.0,Unknown,7.2,0,Mini ITX,True,400,True
Thermaltake Core P5 V2,,ATX Mid Tower,Black,0.0,Tempered Glass,115.4,6,ATX,True,350,True
MagniumGear NEO AIR (2023),,ATX Mid Tower,White / Black,0.0,Tempered Glass,41.4,2,ATX,True,350,True
Noua Diamond C112,,ATX Mid Tower,White,0.0,Tempered Glass,39.8,2,ATX,True,350,True
Cooler Master HAF XB EVO,,ATX Desktop,Black,0.0,Acrylic,61.7,2,ATX,True,300,True
GALAX REV-01,,ATX Mid Tower,Black,0.0,Tempered Glass,41.9,2,ATX,True,350,True
Vetroo M03,,MicroATX Mini Tower,Black,0.0,Tempered Glass,36.1,2,MicroATX,True,300,True
Aerocool Dryft Mini V1,,MicroATX Mid Tower,Black,0.0,Tempered Glass,47.0,1,MicroATX,True,330,True
GameMax Aero,,ATX Mid Tower,Black / White,0.0,Tempered Glass,40.7,2,ATX,True,350,True
GameMax Aero Mini,,MicroATX Mini Tower,Black / White,0.0,Tempered Glass,31.5,2,MicroATX,True,300,True
GameMax Edge,,ATX Mid Tower,Black,0.0,Tempered Glass,34.2,2,ATX,True,350,True
GameMax Infinity Mini,,MicroATX Mini Tower,White,0.0,Tempered Glass,36.7,1,MicroATX,True,300,True
GameMax Silent Max,,ATX Mid Tower,Black,0.0,Unknown,98.5,8,ATX,True,350,True
DIYPC ARGB-Q1.V2,,MicroATX Mini Tower,White,0.0,Tempered Glass,31.35,1,MicroATX,True,300,True
APNX C1-R,,ATX Mid Tower,Black,0.0,Tempered Glass,53.6,3,ATX,True,350,True
Ocypus Gamma C70 ARGB,,ATX Mid Tower,White,0.0,Tempered Glass,40.3,2,ATX,True,350,True
Cooler Master Elite 302 Lite,,MicroATX Mini Tower,Black,0.0,Tempered Glass,34.1,1,MicroATX,True,300,True
Jonsbo C5,,ATX Mid Tower,Black,0.0,Tempered Glass,34.5,4,ATX,True,350,True
Silverstone SETA A1,144.47,ATX Mid Tower,Silver / Black,0.0,Tempered Glass,45.7,2,ATX,True,350,True
Geometric Future Model 5 Vent,159.9,ATX Mid Tower,White,0.0,Tempered Glass,53.8,2,ATX,True,350,True
MagniumGear Neo G,,ATX Mid Tower,Black,0.0,Tempered Glass,41.4,2,ATX,True,350,True
Antec AX27 RGB ELITE,,ATX Mid Tower,Unknown,0.0,Tempered Glass,32.2,2,ATX,True,350,True
Thermaltake View 300 MX Snow TG ARGB,144.98,ATX Mid Tower,White,0.0,Tempered Glass,58.8,2,ATX,True,350,True
Thermaltake S250 TG ARGB,,ATX Mid Tower,White,0.0,Tempered Glass,49.4,2,ATX,True,350,True
Antec P5,,MicroATX Mini Tower,Black,0.0,Unknown,31.35,2,MicroATX,True,300,True
Cougar DarkBlader X5,177.76,ATX Mid Tower,Black,0.0,Tempered Glass,50.0,2,ATX,True,350,True
Deepcool CYCLOPS,,ATX Mid Tower,Black,0.0,Tempered Glass,51.5,2,ATX,True,350,True
KOLINK Inspire K6,,MicroATX Mini Tower,Black,0.0,Tempered Glass,32.7,2,MicroATX,True,300,True
SHARKOON Rebel C80M RGB,,ATX Mid Tower,Black,0.0,Mesh,55.7,3,ATX,True,350,True
Silverstone RV05B,116.35,ATX Mid Tower,Black,0.0,Unknown,63.8,2,ATX,True,350,True
In Win 301C,,MicroATX Mini Tower,White,0.0,Tempered Glass,26.0,1,MicroATX,True,300,True
Cooler Master MasterCase MC500P,,ATX Mid Tower,Black,0.0,Tempered Glass,65.9,4,ATX,True,350,True
Thermaltake Versa J22,,ATX Mid Tower,Black,0.0,Tempered Glass,45.8,2,ATX,True,350,True
GameMax Vengeance,,ATX Mid Tower,Black,0.0,Tempered Glass,43.9,2,ATX,True,350,True
BitFenix FLOW,,ATX Mid Tower,White,0.0,Tempered Glass,42.3,2,ATX,True,350,True
Aerocool CS-109-S,,ATX Mid Tower,Black,0.0,Unknown,23.7,2,ATX,True,350,True
Cooler Master MasterBox 5T,,ATX Mid Tower,Black / Red,0.0,Acrylic,45.8,2,ATX,True,350,True
Antec VSK10,295.77,MicroATX Mid Tower,Black,0.0,Unknown,35.4,2,MicroATX,True,330,True
Silverstone SETA A1,139.46,ATX Mid Tower,Black,0.0,Tempered Glass,45.7,2,ATX,True,350,True
Thermaltake Divider 500 TG ARGB Air Snow,159.99,ATX Mid Tower,White,0.0,Tempered Glass,56.8,2,ATX,True,350,True
Jonsbo D41 STD Screen,,ATX Mid Tower,White,0.0,Tempered Glass,35.4,2,ATX,True,350,True
NZXT Phantom 820,,ATX Full Tower,Gunmetal,0.0,Acrylic,92.8,6,ATX,True,400,True
NZXT H700i,,ATX Mid Tower,Black / Blue,0.0,Tempered Glass,58.6,2,ATX,True,350,True
Cooler Master MB600L ODD,,ATX Mid Tower,Black / Red,0.0,Acrylic,45.8,2,ATX,True,350,True
NZXT H700,,ATX Mid Tower,Black / Red,0.0,Tempered Glass,58.6,2,ATX,True,350,True
be quiet! Silent Base 601,,ATX Mid Tower,Black / Orange,0.0,Unknown,45.8,3,ATX,True,350,True
Jonsbo TR03-G,,ATX Mid Tower,Black,0.0,Tempered Glass,95.3,3,ATX,True,350,True
Cooler Master Elite 300 TG,,MicroATX Mid Tower,Black,0.0,Tempered Glass,35.8,2,MicroATX,True,330,True
Enermax K8 RGB,,ATX Mid Tower,Black,0.0,Tempered Glass,50.4,2,ATX,True,350,True
Antec LanBoy Air,,ATX Mid Tower,Black / Yellow,0.0,Unknown,58.5,6,ATX,True,350,True
Corsair Graphite Series 600T,,ATX Mid Tower,Black,0.0,Unknown,79.3,6,ATX,True,350,True
Antec Twelve Hundred,,ATX Full Tower,Black,750.0,Acrylic,63.5,9,ATX,True,400,True
Cooler Master Centurion 5,,ATX Mid Tower,Black / Silver,0.0,Unknown,42.0,4,ATX,True,350,True
Cooler Master CM690 II Basic,,ATX Mid Tower,Black,0.0,Unknown,57.4,6,ATX,True,350,True
Thermaltake SopranoRS 101,,ATX Mid Tower,Black,0.0,Acrylic,43.7,5,ATX,True,350,True
Thermaltake Element V,,ATX Full Tower,Black,0.0,Acrylic,62.4,6,ATX,True,400,True
Cooler Master HAF 932 AMD Limited Edition,,ATX Full Tower,Black / Red,0.0,Acrylic,76.5,5,ATX,True,400,True
Apevia X-Master,,HTPC,Black / Blue,500.0,Unknown,22.0,1,,True,250,True
NZXT H2,,ATX Mid Tower,Black,0.0,Unknown,51.8,8,ATX,True,350,True
Raidmax Cyclone,,ATX Mid Tower,Black / Red,450.0,Unknown,34.1,5,ATX,True,350,True
Fractal Design Define R3,,ATX Mid Tower,White,0.0,Unknown,47.5,8,ATX,True,350,True
Azza Orion 202 EVO,,ATX Mid Tower,Black / Red,0.0,Acrylic,43.5,4,ATX,True,350,True
Antec P280,,ATX Mid Tower,Black / Gray,0.0,Unknown,68.0,6,ATX,True,350,True
Sentey SS1-2421,,MicroATX Slim,Black,250.0,Unknown,13.3,1,MicroATX,True,240,True
Silverstone PS07B,,MicroATX Mini Tower,Black,0.0,Unknown,31.4,5,MicroATX,True,300,True
Cooler Master CM 690 II Advanced NVIDIA Edition,,ATX Mid Tower,Black,0.0,Acrylic,55.7,4,ATX,True,350,True
Zalman ZM-Z9 U3,,ATX Mid Tower,Black,0.0,Acrylic,48.3,5,ATX,True,350,True
In Win Z583T.CQ350TB3L,,MicroATX Mini Tower,Black / Silver,350.0,Unknown,24.2,1,MicroATX,True,300,True
Azza Genesis 9000W,,ATX Full Tower,White / Black,0.0,Acrylic,93.0,5,ATX,True,400,True
Ultra XBlaster V2,,ATX Mid Tower,Black,450.0,Unknown,36.0,6,ATX,True,350,True
Thermaltake Armor Revo Gene Snow Edition,,ATX Mid Tower,White,0.0,Acrylic,69.9,5,ATX,True,350,True
Cooler Master Storm Scout 2 Advanced,,ATX Mid Tower,Black,0.0,Acrylic,61.6,7,ATX,True,350,True
Cooler Master N600,,ATX Mid Tower,Black,0.0,Unknown,48.5,7,ATX,True,350,True
Rosewill Galaxy-02,,ATX Mid Tower,Black,0.0,Unknown,26.4,4,ATX,True,350,True
BitFenix Prodigy M,,MicroATX Mini Tower,White,0.0,Unknown,35.9,4,MicroATX,True,300,True
Antec 1100 Illusion,,ATX Full Tower,Black,0.0,Acrylic,67.6,6,ATX,True,400,True
Corsair Carbide Series Air 540,,ATX Mid Tower,Black / Silver,0.0,Acrylic,62.6,2,ATX,True,350,True
Raidmax Vampire,,ATX Full Tower,White / Blue,0.0,Acrylic,80.5,7,ATX,True,400,True
Fractal Design Define R4 Blackout,,ATX Mid Tower,Black,0.0,Acrylic,56.0,8,ATX,True,350,True
Cooler Master 690 III,,ATX Mid Tower,Black / Green,0.0,Unknown,58.5,7,ATX,True,350,True
Lian Li PC-A51,,ATX Mini Tower,Silver,0.0,Unknown,23.2,5,ATX,True,320,True
Phanteks Enthoo Primo,,ATX Full Tower,White,0.0,Acrylic,74.8,6,ATX,True,400,True
Zalman ZM-T4,,MicroATX Mini Tower,Black,0.0,Unknown,31.35,2,MicroATX,True,300,True
BitFenix Neos,,ATX Mid Tower,Black,0.0,Unknown,37.0,3,ATX,True,350,True
Rosewill RISE Glow,,ATX Full Tower,Black,0.0,Acrylic,55.9,5,ATX,True,400,True
Aerocool Mechatron-Black Steel Edition,,ATX Mid Tower,Black,0.0,Acrylic,60.3,4,ATX,True,350,True
Aerocool XPredator X1,,ATX Mid Tower,Black,0.0,Unknown,43.2,6,ATX,True,350,True
In Win IW-BQ656T.AD120TB3,,Mini ITX Tower,Black,120.0,Unknown,3.3,0,Mini ITX,True,320,True
Phanteks Enthoo Primo,,ATX Full Tower,Black / Red,0.0,Acrylic,74.8,6,ATX,True,400,True
Lian Li PC-O6S,,HTPC,Black,0.0,Tempered Glass,22.0,6,,True,250,True
In Win 703,,ATX Mid Tower,Black / Red,0.0,Acrylic,45.8,4,ATX,True,350,True
be quiet! Silent Base 600,,ATX Mid Tower,Black,0.0,Unknown,45.8,3,ATX,True,350,True
DIYPC D480,,ATX Mid Tower,White,0.0,Acrylic,45.8,2,ATX,True,350,True
Phanteks Eclipse P400S,,ATX Mid Tower,Black,0.0,Unknown,45.9,2,ATX,True,350,True
DIYPC Gamemax,,ATX Full Tower,Black,0.0,Acrylic,61.7,4,ATX,True,400,True
Silverstone PM01,,ATX Mid Tower,Black / Red,0.0,Acrylic,70.3,4,ATX,True,350,True
Deepcool Dukase,,ATX Mid Tower,White,0.0,Acrylic,45.8,3,ATX,True,350,True
Rosewill GUNGNIR X,,ATX Mid Tower,Black / Red,0.0,Acrylic,45.8,2,ATX,True,350,True
Aerocool Aero-300,,ATX Mid Tower,Black,0.0,Acrylic,37.8,2,ATX,True,350,True
Aerocool Aero-500,,ATX Mid Tower,White / Black,0.0,Acrylic,45.1,4,ATX,True,350,True
Phanteks Enthoo EVOLV SHIFT,,Mini ITX Tower,Black,0.0,Tinted Tempered Glass,24.0,1,Mini ITX,True,320,True
Phanteks Enthoo Pro M TG,,ATX Mid Tower,Black / White,0.0,Tinted Tempered Glass,56.4,2,ATX,True,350,True
be quiet! Dark Base 900,,ATX Full Tower,White,0.0,Acrylic,82.0,7,ATX,True,400,True
BitFenix Enso,,ATX Mid Tower,Black,0.0,Tempered Glass,45.8,2,ATX,True,350,True
Lian Li PC-V3000,,ATX Full Tower,Black,0.0,Tinted Tempered Glass,74.8,9,ATX,True,400,True
Cooler Master MB600L,,ATX Mid Tower,Black / Blue,0.0,Acrylic,45.8,2,ATX,True,350,True
Fractal Design Define R6,,ATX Mid Tower,White / Black,0.0,Tempered Glass,56.7,6,ATX,True,350,True
In Win 305,,ATX Mid Tower,Black,0.0,Tempered Glass,45.8,2,ATX,True,350,True
DIYPC Vision II,,ATX Mid Tower,Black / Blue,0.0,Tempered Glass,46.9,3,ATX,True,350,True
Streacom BC1 Mini,,Mini ITX Test Bench,Black,0.0,Unknown,10.7,0,Mini ITX,True,400,True
Streacom BC1,,ATX Test Bench,Silver,0.0,Unknown,45.6,2,ATX,True,450,True
Antec P6,,MicroATX Mid Tower,Black,0.0,Tempered Glass,38.1,2,MicroATX,True,330,True
Lian Li PC-Q39GWX,,Mini ITX Desktop,Black,0.0,Tempered Glass,15.9,2,Mini ITX,True,280,True
GamerChief HYVE,,ATX Full Tower,Black,0.0,Acrylic,74.8,4,ATX,True,400,True
Cooler Master MasterBox MB500 TUF Edition,,ATX Mid Tower,Black,0.0,Tempered Glass,49.5,2,ATX,True,350,True
NZXT H700,,ATX Mid Tower,Black / Blue,0.0,Tempered Glass,58.6,2,ATX,True,350,True
NZXT H400,,MicroATX Mini Tower,Black / Red,0.0,Tempered Glass,36.9,1,MicroATX,True,300,True
SAMA ARK,,ATX Full Tower,Black / Blue,0.0,Tempered Glass,74.8,4,ATX,True,400,True
Corsair Carbide Series 275R,,ATX Mid Tower,Black / Red,0.0,Acrylic,44.2,2,ATX,True,350,True
Fractal Design Define S2 Blackout,,ATX Mid Tower,Black,0.0,Tinted Tempered Glass,58.8,3,ATX,True,350,True
Cooler Master MasterCase SL600M,,ATX Mid Tower,Silver / Black,0.0,Tempered Glass,45.8,4,ATX,True,350,True
Enermax SABERAY RGB,,ATX Mid Tower,Black,0.0,Tempered Glass,60.3,2,ATX,True,350,True
NZXT H700 Nuka-Cola,,ATX Mid Tower,Red / Black,0.0,Tempered Glass,58.6,2,ATX,True,350,True
Tecware Nexus M,,MicroATX Mid Tower,White,0.0,Tempered Glass,35.4,2,MicroATX,True,330,True
NZXT H500 Overwatch,,ATX Mid Tower,Black / Orange,0.0,Tempered Glass,41.3,3,ATX,True,350,True
Rosewill PRISM S,,ATX Mid Tower,White / Black,0.0,Tempered Glass,46.9,3,ATX,True,350,True
BitFenix Nova Mesh TG,,ATX Mid Tower,Black,0.0,Tempered Glass,41.4,2,ATX,True,350,True
GameMax Centauri,,MicroATX Mid Tower,Black / Red,0.0,Acrylic,34.7,2,MicroATX,True,330,True
NZXT H510i Phantom Gaming,,ATX Mid Tower,Black / Red,0.0,Tempered Glass,41.3,2,ATX,True,350,True
Antec Striker,,Mini ITX Tower,White,0.0,Tempered Glass,39.6,0,Mini ITX,True,320,True
Montech Air 900 MESH,,ATX Mid Tower,White,0.0,Tempered Glass,44.0,2,ATX,True,350,True
Aerocool Sentinel,,ATX Mid Tower,Black,0.0,Tempered Glass,45.8,1,ATX,True,350,True
FSP Group CST 110,,MicroATX Mini Tower,Black,0.0,Unknown,15.4,3,MicroATX,True,300,True
darkFlash DLM 22,,MicroATX Mid Tower,Pink,0.0,Tempered Glass,35.4,2,MicroATX,True,330,True
Enermax MarbleShell M MS20 ARGB,,MicroATX Mini Tower,White / Black,0.0,Tempered Glass,31.35,2,MicroATX,True,300,True
SilentiumPC Armis AR1,,ATX Mid Tower,Black,0.0,Unknown,29.2,2,ATX,True,350,True
NZXT CRFT 08 H510 Valhalla,,ATX Mid Tower,Black / Gray,0.0,Tempered Glass,41.3,2,ATX,True,350,True
GAMDIAS ARGUS E2 ELITE,,ATX Mid Tower,Black,0.0,Tempered Glass,45.8,2,ATX,True,350,True
GAMDIAS ATHENA M2 LITE,,MicroATX Mid Tower,Black,0.0,Tempered Glass,35.4,2,MicroATX,True,330,True
GAMDIAS MARS M2,,MicroATX Mid Tower,Black,0.0,Tempered Glass,35.4,2,MicroATX,True,330,True
Jonsbo D30,,MicroATX Mini Tower,Silver / Black,0.0,Tempered Glass,26.6,1,MicroATX,True,300,True
Vetroo AL600,,ATX Mid Tower,Black,0.0,Tempered Glass,41.7,3,ATX,True,350,True
darkFlash DLH21,,Mini ITX Tower,Black,0.0,Unknown,17.2,1,Mini ITX,True,320,True
In Win B1 Pure,,Mini ITX Desktop,White / Brown,200.0,Unknown,7.8,0,Mini ITX,True,280,True
Thermaltake Divider 500 TG ARGB,164.98,ATX Mid Tower,Black,0.0,Tempered Glass,56.8,2,ATX,True,350,True
Azza Crimson 211,,ATX Mid Tower,Black,0.0,Acrylic,40.4,3,ATX,True,350,True
Corsair Carbide Series SPEC-02,,ATX Mid Tower,Black,0.0,Acrylic,45.8,3,ATX,True,350,True
Inter-Tech C-702 DIORAMA,,ATX Mid Tower,Black,0.0,Tempered Glass,44.1,2,ATX,True,350,True
Cougar MX410,,ATX Mid Tower,Black,0.0,Acrylic,36.3,2,ATX,True,350,True
Vetroo AL-MESH-7C,,ATX Mid Tower,Black,0.0,Tempered Glass,40.9,2,ATX,True,350,True
DIYPC ARGB-Q8-BK,,MicroATX Mid Tower,Black,0.0,Tempered Glass,28.4,2,MicroATX,True,330,True
Antec NX320,,ATX Mid Tower,Black,0.0,Tempered Glass,40.5,2,ATX,True,350,True
CiT Blaze,,ATX Mid Tower,Black / Blue,0.0,Tempered Glass,31.4,2,ATX,True,350,True
Apevia Destiny Pro,,ATX Mid Tower,Pink / Black,0.0,Tempered Glass,42.0,2,ATX,True,350,True
Corsair iCUE 5000D RGB AIRFLOW iCUE Lighting Node PRO,,ATX Mid Tower,Black,0.0,Tempered Glass,66.2,2,ATX,True,350,True
LC-Power Gaming 900B - Lumaxx Gloom,,ATX Mid Tower,Black,0.0,Tempered Glass,57.0,2,ATX,True,350,True
Chieftec STALLION II,,ATX Mid Tower,Black,0.0,Tempered Glass,62.5,2,ATX,True,350,True
Jonsbo MOD-3 Mini,,MicroATX Mid Tower,White,0.0,Tempered Glass,76.4,1,MicroATX,True,330,True
Antec NX360 Elite,,ATX Mid Tower,Black,0.0,Tempered Glass,37.5,1,ATX,True,350,True
GALAX REV-06 RGB,,ATX Mid Tower,White,0.0,Tempered Glass,39.5,2,ATX,True,350,True
GALAX REV-06 ARGB,,ATX Mid Tower,White,0.0,Tempered Glass,39.5,2,ATX,True,350,True
GameMax M60,,MicroATX Mid Tower,White,0.0,Mesh,29.4,2,MicroATX,True,330,True
Jonsbo BO 100,,Mini ITX Desktop,Black,0.0,Tempered Glass,15.7,1,Mini ITX,True,280,True
KOLINK Outline,,ATX Mid Tower,Black,0.0,Tempered Glass,38.3,2,ATX,True,350,True
Thermaltake CTE E660 MX,,ATX Mid Tower,Green / Black,0.0,Tempered Glass,77.4,3,ATX,True,350,True
GameMax Spark Mini,,Mini ITX Desktop,Black,0.0,Tempered Glass,15.1,1,Mini ITX,True,280,True
SAMA V Nature,,ATX Mid Tower,White,0.0,Tempered Glass,45.8,2,ATX,True,350,True
MSI PRO FORGE M050A,,MicroATX Mini Tower,Black,0.0,Tempered Glass,32.8,2,MicroATX,True,300,True
Geometric Future Model 5 Vent Fanless,109.9,ATX Mid Tower,Black / Yellow,0.0,Tempered Glass,53.8,2,ATX,True,350,True
Silverstone ALTA F1,290.88,ATX Mid Tower,Silver / Black,0.0,Tempered Glass,56.8,2,ATX,True,350,True
SHARKOON MS-Z1000,,MicroATX Mid Tower,Black,0.0,Tempered Glass,26.2,1,MicroATX,True,330,True
Silverstone PM02-G,156.41,ATX Mid Tower,Unknown,0.0,Tempered Glass,49.3,3,ATX,True,350,True
Antec NSK4100,,ATX Mid Tower,Black,0.0,Unknown,35.6,6,ATX,True,350,True
Fractal Design Define R6,,ATX Mid Tower,Silver,0.0,Unknown,56.7,6,ATX,True,350,True
Antec P110 Luce,,ATX Mid Tower,Black,0.0,Tempered Glass,45.8,6,ATX,True,350,True
LC-Power Gaming 807W Stormwatch_X,,ATX Mid Tower,White,0.0,Tempered Glass,54.2,1,ATX,True,350,True
KOLINK Levante V2 ARGB,,ATX Mid Tower,Black,0.0,Tempered Glass,40.6,3,ATX,True,350,True
Thermaltake Core P90,,ATX Mid Tower,Black,0.0,Tinted Tempered Glass,135.9,3,ATX,True,350,True
Azza Overdrive,,ATX Full Tower,Black,0.0,Tempered Glass,74.8,2,ATX,True,400,True
Thermaltake Divider 300 TG Air,124.98,ATX Mid Tower,Black,0.0,Tempered Glass,48.2,2,ATX,True,350,True
Aerocool Graphite v3 ARGB,,ATX Mid Tower,Unknown,0.0,Tempered Glass,43.0,2,ATX,True,350,True
Cooler Master Elite 330,,ATX Mid Tower,Black / Silver,0.0,Unknown,38.2,5,ATX,True,350,True
Fractal Design Define XL R2,,ATX Full Tower,Gray,0.0,Unknown,72.1,8,ATX,True,400,True
Corsair Graphite Series 230T,,ATX Mid Tower,Black / Red,0.0,Unknown,45.8,4,ATX,True,350,True
Thermaltake Versa N26,,ATX Mid Tower,Black,0.0,Acrylic,44.7,3,ATX,True,350,True
Montech Fighter 500,,ATX Mid Tower,White,0.0,Tempered Glass,38.6,2,ATX,True,350,True
Cougar Purity RGB,,MicroATX Mini Tower,White,0.0,Tempered Glass,28.2,2,MicroATX,True,300,True
BitFenix Saber,,ATX Mid Tower,Black,0.0,Tempered Glass,45.8,2,ATX,True,350,True
Thermaltake A700 TG,,ATX Full Tower,Silver,0.0,Tempered Glass,102.0,4,ATX,True,400,True
Antec NX800,,ATX Mid Tower,White,0.0,Tempered Glass,54.0,3,ATX,True,350,True
Thermaltake Divider 200 TG,,MicroATX Mini Tower,Black,0.0,Tempered Glass,51.6,3,MicroATX,True,300,True
MSI MAG PYLON,,ATX Mid Tower,Black,0.0,Tempered Glass,45.1,2,ATX,True,350,True
Azza Iris 330,,ATX Mid Tower,Black,0.0,Tempered Glass,42.5,2,ATX,True,350,True
RAIJINTEK Ponos Ultra TG4,,ATX Mid Tower,Black,0.0,Tempered Glass,46.3,2,ATX,True,350,True
Cooler Master Sileo 500,,ATX Mid Tower,Black,500.0,Unknown,41.3,4,ATX,True,350,True
Cooler Master Storm Sniper,,ATX Mid Tower,Black,0.0,Unknown,79.2,5,ATX,True,350,True
Lian Li PC-V351,,MicroATX Desktop,Black,0.0,Unknown,27.1,2,MicroATX,True,280,True
Apevia X-Alien,,ATX Full Tower,Black,500.0,Unknown,50.9,5,ATX,True,400,True
Apevia X-FIT-200,,Mini ITX Tower,Black,250.0,Unknown,6.4,1,Mini ITX,True,320,True
